"","ins1","ins2","k80","chr1","start1","end1","chr2","start2","end2","mid1","mid2","same_chr","genomic_dist_mid","genomic_dist_edge","in_gap","rank"
"1727","A6-Wild5B_82","A6-Wild5B_69",0.0416538001709955,"X",12348619,12348619,"X",14960688,14960688,12348619,14960688,TRUE,2612069,2612069,FALSE,1727
"1728","A6-Wild5B_17","A6-Wild5B_13",0.0416614177297186,"3L",17612244,17612244,"3L",10006312,10006312,17612244,10006312,TRUE,7605932,7605932,FALSE,1728
"1729","A6-Wild5B_115","A6-Wild5B_106",0.041662840881256,"3R",17494003,17494003,"3R",6228695,6228695,17494003,6228695,TRUE,11265308,11265308,FALSE,1729
"1730","A6-Wild5B_31","A6-Wild5B_26",0.041668053466649,"2L",15077860,15077860,"2L",10933389,10933389,15077860,10933389,TRUE,4144471,4144471,FALSE,1730
"1731","A6-Wild5B_34","A6-Wild5B_26",0.041668053466649,"2L",17945784,17945784,"2L",10933389,10933389,17945784,10933389,TRUE,7012395,7012395,FALSE,1731
"1732","A6-Wild5B_50","A6-Wild5B_26",0.041668053466649,"2L",12245969,12245969,"2L",10933389,10933389,12245969,10933389,TRUE,1312580,1312580,FALSE,1732
"1733","A6-Wild5B_51","A6-Wild5B_26",0.041668053466649,"2L",14671836,14671836,"2L",10933389,10933389,14671836,10933389,TRUE,3738447,3738447,FALSE,1733
"1734","A6-Wild5B_54","A6-Wild5B_26",0.041668053466649,"2L",17088368,17088368,"2L",10933389,10933389,17088368,10933389,TRUE,6154979,6154979,FALSE,1734
"1735","A6-Wild5B_31","A6-Wild5B_29",0.041668053466649,"2L",15077860,15077860,"2L",12325056,12325056,15077860,12325056,TRUE,2752804,2752804,FALSE,1735
"1736","A6-Wild5B_34","A6-Wild5B_29",0.041668053466649,"2L",17945784,17945784,"2L",12325056,12325056,17945784,12325056,TRUE,5620728,5620728,FALSE,1736
"1737","A6-Wild5B_50","A6-Wild5B_29",0.041668053466649,"2L",12245969,12245969,"2L",12325056,12325056,12245969,12325056,TRUE,79087,79087,FALSE,1737
"1738","A6-Wild5B_51","A6-Wild5B_29",0.041668053466649,"2L",14671836,14671836,"2L",12325056,12325056,14671836,12325056,TRUE,2346780,2346780,FALSE,1738
"1739","A6-Wild5B_54","A6-Wild5B_29",0.041668053466649,"2L",17088368,17088368,"2L",12325056,12325056,17088368,12325056,TRUE,4763312,4763312,FALSE,1739
"1740","A6-Wild5B_13","A6-Wild5B_6",0.041668053466649,"3L",10006312,10006312,"3L",19413146,19413146,10006312,19413146,TRUE,9406834,9406834,FALSE,1740
"1741","A6-Wild5B_102","A6-Wild5B_88",0.041668053466649,"3R",28957954,28957954,"3R",2387287,2387287,28957954,2387287,TRUE,26570667,26570667,FALSE,1741
"1742","A6-Wild5B_107","A6-Wild5B_88",0.041668053466649,"3R",10918807,10918807,"3R",2387287,2387287,10918807,2387287,TRUE,8531520,8531520,FALSE,1742
"1743","A6-Wild5B_112","A6-Wild5B_88",0.041668053466649,"3R",17216226,17216226,"3R",2387287,2387287,17216226,2387287,TRUE,14828939,14828939,FALSE,1743
"1744","A6-Wild5B_119","A6-Wild5B_88",0.041668053466649,"3R",21338431,21338431,"3R",2387287,2387287,21338431,2387287,TRUE,18951144,18951144,FALSE,1744
"1745","A6-Wild5B_124","A6-Wild5B_88",0.041668053466649,"3R",27485330,27485331,"3R",2387287,2387287,27485330.5,2387287,TRUE,25098043.5,25098043,FALSE,1745
"1746","A6-Wild5B_125","A6-Wild5B_88",0.041668053466649,"3R",27856815,27858239,"3R",2387287,2387287,27857527,2387287,TRUE,25470240,25469528,FALSE,1746
"1747","A6-Wild5B_104","A6-Wild5B_89",0.041668053466649,"3R",29691953,29691953,"3R",4759777,4761207,29691953,4760492,TRUE,24931461,24930746,FALSE,1747
"1748","A6-Wild5B_126","A6-Wild5B_89",0.041668053466649,"3R",30183667,30183667,"3R",4759777,4761207,30183667,4760492,TRUE,25423175,25422460,FALSE,1748
"1749","A6-Wild5B_102","A6-Wild5B_93",0.041668053466649,"3R",28957954,28957954,"3R",20526431,20526431,28957954,20526431,TRUE,8431523,8431523,FALSE,1749
"1750","A6-Wild5B_107","A6-Wild5B_93",0.041668053466649,"3R",10918807,10918807,"3R",20526431,20526431,10918807,20526431,TRUE,9607624,9607624,FALSE,1750
"1751","A6-Wild5B_112","A6-Wild5B_93",0.041668053466649,"3R",17216226,17216226,"3R",20526431,20526431,17216226,20526431,TRUE,3310205,3310205,FALSE,1751
"1752","A6-Wild5B_119","A6-Wild5B_93",0.041668053466649,"3R",21338431,21338431,"3R",20526431,20526431,21338431,20526431,TRUE,812000,812000,FALSE,1752
"1753","A6-Wild5B_124","A6-Wild5B_93",0.041668053466649,"3R",27485330,27485331,"3R",20526431,20526431,27485330.5,20526431,TRUE,6958899.5,6958899,FALSE,1753
"1754","A6-Wild5B_125","A6-Wild5B_93",0.041668053466649,"3R",27856815,27858239,"3R",20526431,20526431,27857527,20526431,TRUE,7331096,7330384,FALSE,1754
"1755","A6-Wild5B_126","A6-Wild5B_101",0.041668053466649,"3R",30183667,30183667,"3R",28754073,28754073,30183667,28754073,TRUE,1429594,1429594,FALSE,1755
"1756","A6-Wild5B_116","A6-Wild5B_102",0.041668053466649,"3R",17900927,17900927,"3R",28957954,28957954,17900927,28957954,TRUE,11057027,11057027,FALSE,1756
"1757","A6-Wild5B_116","A6-Wild5B_107",0.041668053466649,"3R",17900927,17900927,"3R",10918807,10918807,17900927,10918807,TRUE,6982120,6982120,FALSE,1757
"1758","A6-Wild5B_116","A6-Wild5B_112",0.041668053466649,"3R",17900927,17900927,"3R",17216226,17216226,17900927,17216226,TRUE,684701,684701,FALSE,1758
"1759","A6-Wild5B_119","A6-Wild5B_116",0.041668053466649,"3R",21338431,21338431,"3R",17900927,17900927,21338431,17900927,TRUE,3437504,3437504,FALSE,1759
"1760","A6-Wild5B_124","A6-Wild5B_116",0.041668053466649,"3R",27485330,27485331,"3R",17900927,17900927,27485330.5,17900927,TRUE,9584403.5,9584403,FALSE,1760
"1761","A6-Wild5B_125","A6-Wild5B_116",0.041668053466649,"3R",27856815,27858239,"3R",17900927,17900927,27857527,17900927,TRUE,9956600,9955888,FALSE,1761
"1762","A6-Wild5B_126","A6-Wild5B_117",0.041668053466649,"3R",30183667,30183667,"3R",18699956,18699956,30183667,18699956,TRUE,11483711,11483711,FALSE,1762
"1763","A6-Wild5B_70","A6-Wild5B_63",0.041668053466649,"X",17275315,17275315,"X",9440961,9440963,17275315,9440962,TRUE,7834353,7834352,FALSE,1763
"1764","A6-Wild5B_71","A6-Wild5B_63",0.041668053466649,"X",4490761,4490761,"X",9440961,9440963,4490761,9440962,TRUE,4950201,4950200,FALSE,1764
"1765","A6-Wild5B_75","A6-Wild5B_63",0.041668053466649,"X",6802665,6802665,"X",9440961,9440963,6802665,9440962,TRUE,2638297,2638296,FALSE,1765
"1766","A6-Wild5B_79","A6-Wild5B_63",0.041668053466649,"X",11176209,11176209,"X",9440961,9440963,11176209,9440962,TRUE,1735247,1735246,FALSE,1766
"1767","A6-Wild5B_13","A6-Wild5B_10",0.0416754964268998,"3L",10006312,10006312,"3L",5716940,5716940,10006312,5716940,TRUE,4289372,4289372,FALSE,1767
"1768","A6-Wild5B_17","A6-Wild5B_1",0.0416913732428894,"3L",17612244,17612244,"3L",5280021,5280021,17612244,5280021,TRUE,12332223,12332223,FALSE,1768
"1769","A6-Wild5B_17","A6-Wild5B_12",0.0416913732428894,"3L",17612244,17612244,"3L",9169049,9169049,17612244,9169049,TRUE,8443195,8443195,FALSE,1769
"1770","A6-Wild5B_114","A6-Wild5B_106",0.0416927994854235,"3R",17271847,17271847,"3R",6228695,6228695,17271847,6228695,TRUE,11043152,11043152,FALSE,1770
"1771","A6-Wild5B_123","A6-Wild5B_115",0.0416927994854235,"3R",25937673,25937673,"3R",17494003,17494003,25937673,17494003,TRUE,8443670,8443670,FALSE,1771
"1772","A6-Wild5B_24","A6-Wild5B_22",0.0416980187587898,"2L",6587078,6587081,"2L",262632,262632,6587079.5,262632,TRUE,6324447.5,6324446,FALSE,1772
"1773","A6-Wild5B_30","A6-Wild5B_22",0.0416980187587898,"2L",13575158,13575158,"2L",262632,262632,13575158,262632,TRUE,13312526,13312526,FALSE,1773
"1774","A6-Wild5B_32","A6-Wild5B_22",0.0416980187587898,"2L",15142559,15142559,"2L",262632,262632,15142559,262632,TRUE,14879927,14879927,FALSE,1774
"1775","A6-Wild5B_37","A6-Wild5B_22",0.0416980187587898,"2L",19890229,19890229,"2L",262632,262632,19890229,262632,TRUE,19627597,19627597,FALSE,1775
"1776","A6-Wild5B_48","A6-Wild5B_22",0.0416980187587898,"2L",9564503,9564503,"2L",262632,262632,9564503,262632,TRUE,9301871,9301871,FALSE,1776
"1777","A6-Wild5B_52","A6-Wild5B_22",0.0416980187587898,"2L",14887432,14887432,"2L",262632,262632,14887432,262632,TRUE,14624800,14624800,FALSE,1777
"1778","A6-Wild5B_53","A6-Wild5B_22",0.0416980187587898,"2L",15931742,15931742,"2L",262632,262632,15931742,262632,TRUE,15669110,15669110,FALSE,1778
"1779","A6-Wild5B_31","A6-Wild5B_27",0.0416980187587898,"2L",15077860,15077860,"2L",11155310,11155311,15077860,11155310.5,TRUE,3922549.5,3922549,FALSE,1779
"1780","A6-Wild5B_34","A6-Wild5B_27",0.0416980187587898,"2L",17945784,17945784,"2L",11155310,11155311,17945784,11155310.5,TRUE,6790473.5,6790473,FALSE,1780
"1781","A6-Wild5B_50","A6-Wild5B_27",0.0416980187587898,"2L",12245969,12245969,"2L",11155310,11155311,12245969,11155310.5,TRUE,1090658.5,1090658,FALSE,1781
"1782","A6-Wild5B_51","A6-Wild5B_27",0.0416980187587898,"2L",14671836,14671836,"2L",11155310,11155311,14671836,11155310.5,TRUE,3516525.5,3516525,FALSE,1782
"1783","A6-Wild5B_54","A6-Wild5B_27",0.0416980187587898,"2L",17088368,17088368,"2L",11155310,11155311,17088368,11155310.5,TRUE,5933057.5,5933057,FALSE,1783
"1784","A6-Wild5B_143","A6-Wild5B_129",0.0416980187587898,"2R",14518122,14518122,"2R",7479086,7479086,14518122,7479086,TRUE,7039036,7039036,FALSE,1784
"1785","A6-Wild5B_12","A6-Wild5B_6",0.0416980187587898,"3L",9169049,9169049,"3L",19413146,19413146,9169049,19413146,TRUE,10244097,10244097,FALSE,1785
"1786","A6-Wild5B_89","A6-Wild5B_88",0.0416980187587898,"3R",4759777,4761207,"3R",2387287,2387287,4760492,2387287,TRUE,2373205,2372490,FALSE,1786
"1787","A6-Wild5B_101","A6-Wild5B_88",0.0416980187587898,"3R",28754073,28754073,"3R",2387287,2387287,28754073,2387287,TRUE,26366786,26366786,FALSE,1787
"1788","A6-Wild5B_117","A6-Wild5B_88",0.0416980187587898,"3R",18699956,18699956,"3R",2387287,2387287,18699956,2387287,TRUE,16312669,16312669,FALSE,1788
"1789","A6-Wild5B_93","A6-Wild5B_89",0.0416980187587898,"3R",20526431,20526431,"3R",4759777,4761207,20526431,4760492,TRUE,15765939,15765224,FALSE,1789
"1790","A6-Wild5B_116","A6-Wild5B_89",0.0416980187587898,"3R",17900927,17900927,"3R",4759777,4761207,17900927,4760492,TRUE,13140435,13139720,FALSE,1790
"1791","A6-Wild5B_101","A6-Wild5B_93",0.0416980187587898,"3R",28754073,28754073,"3R",20526431,20526431,28754073,20526431,TRUE,8227642,8227642,FALSE,1791
"1792","A6-Wild5B_117","A6-Wild5B_93",0.0416980187587898,"3R",18699956,18699956,"3R",20526431,20526431,18699956,20526431,TRUE,1826475,1826475,FALSE,1792
"1793","A6-Wild5B_116","A6-Wild5B_101",0.0416980187587898,"3R",17900927,17900927,"3R",28754073,28754073,17900927,28754073,TRUE,10853146,10853146,FALSE,1793
"1794","A6-Wild5B_117","A6-Wild5B_116",0.0416980187587898,"3R",18699956,18699956,"3R",17900927,17900927,18699956,17900927,TRUE,799029,799029,FALSE,1794
"1795","A6-Wild5B_56","A6-Wild5B_24",0.0417054726837979,"2L",18901797,18901797,"2L",6587078,6587081,18901797,6587079.5,TRUE,12314717.5,12314716,FALSE,1795
"1796","A6-Wild5B_56","A6-Wild5B_32",0.0417054726837979,"2L",18901797,18901797,"2L",15142559,15142559,18901797,15142559,TRUE,3759238,3759238,FALSE,1796
"1797","A6-Wild5B_56","A6-Wild5B_37",0.0417054726837979,"2L",18901797,18901797,"2L",19890229,19890229,18901797,19890229,TRUE,988432,988432,FALSE,1797
"1798","A6-Wild5B_56","A6-Wild5B_48",0.0417054726837979,"2L",18901797,18901797,"2L",9564503,9564503,18901797,9564503,TRUE,9337294,9337294,FALSE,1798
"1799","A6-Wild5B_56","A6-Wild5B_52",0.0417054726837979,"2L",18901797,18901797,"2L",14887432,14887432,18901797,14887432,TRUE,4014365,4014365,FALSE,1799
"1800","A6-Wild5B_56","A6-Wild5B_53",0.0417054726837979,"2L",18901797,18901797,"2L",15931742,15931742,18901797,15931742,TRUE,2970055,2970055,FALSE,1800
"1801","A6-Wild5B_143","A6-Wild5B_131",0.0417054726837979,"2R",14518122,14518122,"2R",17375432,17375432,14518122,17375432,TRUE,2857310,2857310,FALSE,1801
"1802","A6-Wild5B_144","A6-Wild5B_131",0.0417054726837979,"2R",15722342,15722427,"2R",17375432,17375432,15722384.5,17375432,TRUE,1653047.5,1653005,FALSE,1802
"1803","A6-Wild5B_10","A6-Wild5B_1",0.0417054726837979,"3L",5716940,5716940,"3L",5280021,5280021,5716940,5280021,TRUE,436919,436919,FALSE,1803
"1804","A6-Wild5B_12","A6-Wild5B_10",0.0417054726837979,"3L",9169049,9169049,"3L",5716940,5716940,9169049,5716940,TRUE,3452109,3452109,FALSE,1804
"1805","A6-Wild5B_86","A6-Wild5B_62",0.0417054726837979,"X",19817401,19817401,"X",8035110,8035112,19817401,8035111,TRUE,11782290,11782289,FALSE,1805
"1806","A6-Wild5B_78","A6-Wild5B_66",0.0417054726837979,"X",7978988,7978988,"X",12634045,12634045,7978988,12634045,TRUE,4655057,4655057,FALSE,1806
"1807","A6-Wild5B_86","A6-Wild5B_67",0.0417054726837979,"X",19817401,19817401,"X",13431448,13431448,19817401,13431448,TRUE,6385953,6385953,FALSE,1807
"1808","A6-Wild5B_86","A6-Wild5B_76",0.0417054726837979,"X",19817401,19817401,"X",6944927,6944927,19817401,6944927,TRUE,12872474,12872474,FALSE,1808
"1809","A6-Wild5B_86","A6-Wild5B_83",0.0417054726837979,"X",19817401,19817401,"X",14990159,14990159,19817401,14990159,TRUE,4827242,4827242,FALSE,1809
"1810","A6-Wild5B_56","A6-Wild5B_28",0.0417137338805514,"2L",18901797,18901797,"2L",11770331,11770331,18901797,11770331,TRUE,7131466,7131466,FALSE,1810
"1811","A6-Wild5B_66","A6-Wild5B_58",0.0417137338805514,"X",12634045,12634045,"X",3311241,3311241,12634045,3311241,TRUE,9322804,9322804,FALSE,1811
"1812","A6-Wild5B_66","A6-Wild5B_60",0.0417137338805514,"X",12634045,12634045,"X",5232063,5232063,12634045,5232063,TRUE,7401982,7401982,FALSE,1812
"1813","A6-Wild5B_68","A6-Wild5B_66",0.0417137338805514,"X",13703301,13703301,"X",12634045,12634045,13703301,12634045,TRUE,1069256,1069256,FALSE,1813
"1814","A6-Wild5B_95","A6-Wild5B_94",0.0417228012193609,"3R",22164432,22164442,"3R",20782843,20782843,22164437,20782843,TRUE,1381594,1381589,FALSE,1814
"1815","A6-Wild5B_111","A6-Wild5B_94",0.0417228012193609,"3R",14873309,14873309,"3R",20782843,20782843,14873309,20782843,TRUE,5909534,5909534,FALSE,1815
"1816","A6-Wild5B_120","A6-Wild5B_95",0.0417228012193609,"3R",22494566,22494566,"3R",22164432,22164442,22494566,22164437,TRUE,330129,330124,FALSE,1816
"1817","A6-Wild5B_120","A6-Wild5B_111",0.0417228012193609,"3R",22494566,22494566,"3R",14873309,14873309,22494566,14873309,TRUE,7621257,7621257,FALSE,1817
"1818","A6-Wild5B_123","A6-Wild5B_114",0.0417228012193609,"3R",25937673,25937673,"3R",17271847,17271847,25937673,17271847,TRUE,8665826,8665826,FALSE,1818
"1819","A6-Wild5B_26","A6-Wild5B_22",0.0417280271933746,"2L",10933389,10933389,"2L",262632,262632,10933389,262632,TRUE,10670757,10670757,FALSE,1819
"1820","A6-Wild5B_29","A6-Wild5B_22",0.0417280271933746,"2L",12325056,12325056,"2L",262632,262632,12325056,262632,TRUE,12062424,12062424,FALSE,1820
"1821","A6-Wild5B_56","A6-Wild5B_26",0.0417354921073883,"2L",18901797,18901797,"2L",10933389,10933389,18901797,10933389,TRUE,7968408,7968408,FALSE,1821
"1822","A6-Wild5B_56","A6-Wild5B_29",0.0417354921073883,"2L",18901797,18901797,"2L",12325056,12325056,18901797,12325056,TRUE,6576741,6576741,FALSE,1822
"1823","A6-Wild5B_56","A6-Wild5B_44",0.0417354921073883,"2L",18901797,18901797,"2L",6115657,6115657,18901797,6115657,TRUE,12786140,12786140,FALSE,1823
"1824","A6-Wild5B_66","A6-Wild5B_62",0.0417354921073883,"X",12634045,12634045,"X",8035110,8035112,12634045,8035111,TRUE,4598934,4598933,FALSE,1824
"1825","A6-Wild5B_67","A6-Wild5B_66",0.0417354921073883,"X",13431448,13431448,"X",12634045,12634045,13431448,12634045,TRUE,797403,797403,FALSE,1825
"1826","A6-Wild5B_76","A6-Wild5B_66",0.0417354921073883,"X",6944927,6944927,"X",12634045,12634045,6944927,12634045,TRUE,5689118,5689118,FALSE,1826
"1827","A6-Wild5B_83","A6-Wild5B_66",0.0417354921073883,"X",14990159,14990159,"X",12634045,12634045,14990159,12634045,TRUE,2356114,2356114,FALSE,1827
"1828","A6-Wild5B_69","A6-Wild5B_57",0.0417528461763032,"X",14960688,14960688,"X",996839,996839,14960688,996839,TRUE,13963849,13963849,FALSE,1828
"1829","A6-Wild5B_69","A6-Wild5B_65",0.0417528461763032,"X",14960688,14960688,"X",11427328,11427328,14960688,11427328,TRUE,3533360,3533360,FALSE,1829
"1830","A6-Wild5B_27","A6-Wild5B_22",0.0417580788636696,"2L",11155310,11155311,"2L",262632,262632,11155310.5,262632,TRUE,10892678.5,10892678,FALSE,1830
"1831","A6-Wild5B_56","A6-Wild5B_27",0.0417655547910084,"2L",18901797,18901797,"2L",11155310,11155311,18901797,11155310.5,TRUE,7746486.5,7746486,FALSE,1831
"1832","A6-Wild5B_56","A6-Wild5B_33",0.0417655547910084,"2L",18901797,18901797,"2L",17080016,17080016,18901797,17080016,TRUE,1821781,1821781,FALSE,1832
"1833","A6-Wild5B_145","A6-Wild5B_131",0.0417655547910084,"2R",19518677,19518677,"2R",17375432,17375432,19518677,17375432,TRUE,2143245,2143245,FALSE,1833
"1834","A6-Wild5B_105","A6-Wild5B_87",0.0419344947169034,"3R",4821131,4821131,"3R",1331799,1331799,4821131,1331799,TRUE,3489332,3489332,FALSE,1834
"1835","A6-Wild5B_42","A6-Wild5B_30",0.0422703152271329,"2L",259124,259126,"2L",13575158,13575158,259125,13575158,TRUE,13316033,13316032,FALSE,1835
"1836","A6-Wild5B_144","A6-Wild5B_133",0.0423506425717641,"2R",15722342,15722427,"2R",19073594,19073594,15722384.5,19073594,TRUE,3351209.5,3351167,FALSE,1836
"1837","A6-Wild5B_144","A6-Wild5B_132",0.0423810734111664,"2R",15722342,15722427,"2R",19053462,19053462,15722384.5,19053462,TRUE,3331077.5,3331035,FALSE,1837
"1838","A6-Wild5B_102","A6-Wild5B_97",0.0423810734111664,"3R",28957954,28957954,"3R",25086787,25086787,28957954,25086787,TRUE,3871167,3871167,FALSE,1838
"1839","A6-Wild5B_107","A6-Wild5B_97",0.0423810734111664,"3R",10918807,10918807,"3R",25086787,25086787,10918807,25086787,TRUE,14167980,14167980,FALSE,1839
"1840","A6-Wild5B_112","A6-Wild5B_97",0.0423810734111664,"3R",17216226,17216226,"3R",25086787,25086787,17216226,25086787,TRUE,7870561,7870561,FALSE,1840
"1841","A6-Wild5B_119","A6-Wild5B_97",0.0423810734111664,"3R",21338431,21338431,"3R",25086787,25086787,21338431,25086787,TRUE,3748356,3748356,FALSE,1841
"1842","A6-Wild5B_124","A6-Wild5B_97",0.0423810734111664,"3R",27485330,27485331,"3R",25086787,25086787,27485330.5,25086787,TRUE,2398543.5,2398543,FALSE,1842
"1843","A6-Wild5B_125","A6-Wild5B_97",0.0423810734111664,"3R",27856815,27858239,"3R",25086787,25086787,27857527,25086787,TRUE,2770740,2770028,FALSE,1843
"1844","A6-Wild5B_49","A6-Wild5B_36",0.0423873560219569,"2L",10442061,10442061,"2L",19629864,19629864,10442061,19629864,TRUE,9187803,9187803,FALSE,1844
"1845","A6-Wild5B_110","A6-Wild5B_95",0.0423873560219569,"3R",14096156,14096156,"3R",22164432,22164442,14096156,22164437,TRUE,8068281,8068276,FALSE,1845
"1846","A6-Wild5B_111","A6-Wild5B_110",0.0423873560219569,"3R",14873309,14873309,"3R",14096156,14096156,14873309,14096156,TRUE,777153,777153,FALSE,1846
"1847","A6-Wild5B_81","A6-Wild5B_59",0.0423890578044135,"X",12314203,12314203,"X",5113101,5113105,12314203,5113103,TRUE,7201100,7201098,FALSE,1847
"1848","A6-Wild5B_44","A6-Wild5B_31",0.0424115480274381,"2L",6115657,6115657,"2L",15077860,15077860,6115657,15077860,TRUE,8962203,8962203,FALSE,1848
"1849","A6-Wild5B_44","A6-Wild5B_34",0.0424115480274381,"2L",6115657,6115657,"2L",17945784,17945784,6115657,17945784,TRUE,11830127,11830127,FALSE,1849
"1850","A6-Wild5B_50","A6-Wild5B_44",0.0424115480274381,"2L",12245969,12245969,"2L",6115657,6115657,12245969,6115657,TRUE,6130312,6130312,FALSE,1850
"1851","A6-Wild5B_51","A6-Wild5B_44",0.0424115480274381,"2L",14671836,14671836,"2L",6115657,6115657,14671836,6115657,TRUE,8556179,8556179,FALSE,1851
"1852","A6-Wild5B_54","A6-Wild5B_44",0.0424115480274381,"2L",17088368,17088368,"2L",6115657,6115657,17088368,6115657,TRUE,10972711,10972711,FALSE,1852
"1853","A6-Wild5B_145","A6-Wild5B_133",0.0424115480274381,"2R",19518677,19518677,"2R",19073594,19073594,19518677,19073594,TRUE,445083,445083,FALSE,1853
"1854","A6-Wild5B_97","A6-Wild5B_89",0.0424115480274381,"3R",25086787,25086787,"3R",4759777,4761207,25086787,4760492,TRUE,20326295,20325580,FALSE,1854
"1855","A6-Wild5B_102","A6-Wild5B_91",0.0424115480274381,"3R",28957954,28957954,"3R",10914458,10914458,28957954,10914458,TRUE,18043496,18043496,FALSE,1855
"1856","A6-Wild5B_107","A6-Wild5B_91",0.0424115480274381,"3R",10918807,10918807,"3R",10914458,10914458,10918807,10914458,TRUE,4349,4349,FALSE,1856
"1857","A6-Wild5B_112","A6-Wild5B_91",0.0424115480274381,"3R",17216226,17216226,"3R",10914458,10914458,17216226,10914458,TRUE,6301768,6301768,FALSE,1857
"1858","A6-Wild5B_119","A6-Wild5B_91",0.0424115480274381,"3R",21338431,21338431,"3R",10914458,10914458,21338431,10914458,TRUE,10423973,10423973,FALSE,1858
"1859","A6-Wild5B_124","A6-Wild5B_91",0.0424115480274381,"3R",27485330,27485331,"3R",10914458,10914458,27485330.5,10914458,TRUE,16570872.5,16570872,FALSE,1859
"1860","A6-Wild5B_125","A6-Wild5B_91",0.0424115480274381,"3R",27856815,27858239,"3R",10914458,10914458,27857527,10914458,TRUE,16943069,16942357,FALSE,1860
"1861","A6-Wild5B_101","A6-Wild5B_97",0.0424115480274381,"3R",28754073,28754073,"3R",25086787,25086787,28754073,25086787,TRUE,3667286,3667286,FALSE,1861
"1862","A6-Wild5B_117","A6-Wild5B_97",0.0424115480274381,"3R",18699956,18699956,"3R",25086787,25086787,18699956,25086787,TRUE,6386831,6386831,FALSE,1862
"1863","A6-Wild5B_102","A6-Wild5B_100",0.0424115480274381,"3R",28957954,28957954,"3R",28106715,28106715,28957954,28106715,TRUE,851239,851239,FALSE,1863
"1864","A6-Wild5B_107","A6-Wild5B_100",0.0424115480274381,"3R",10918807,10918807,"3R",28106715,28106715,10918807,28106715,TRUE,17187908,17187908,FALSE,1864
"1865","A6-Wild5B_112","A6-Wild5B_100",0.0424115480274381,"3R",17216226,17216226,"3R",28106715,28106715,17216226,28106715,TRUE,10890489,10890489,FALSE,1865
"1866","A6-Wild5B_119","A6-Wild5B_100",0.0424115480274381,"3R",21338431,21338431,"3R",28106715,28106715,21338431,28106715,TRUE,6768284,6768284,FALSE,1866
